,master_order_id,master_order_status,created,order_id,order_status,ordereditem_quantity,prod_names,ordereditem_unit_price_net,ordereditem_product_id,value,group,dist_names,retailer_names,bill_amount
2522,25957,processed,02-07-2018 07:29,26142,cancelled,1,ProdName758,37.12,13409,37.12,Hyderabad,DistName3,RetailerID95,37.12
2523,25953,processed,02-07-2018 07:04,26133,processed,2,ProdName1514,77.14,22648,154.28,Hyderabad,DistName3,RetailerID95,319.34
2524,25956,processed,02-07-2018 07:24,26137,processed,1,ProdName199,119.92,2468,119.92,Hyderabad,DistName1,RetailerID79,580.04
2525,25959,processed,02-07-2018 08:26,26145,processed,5,ProdName1548,48.7,1897,243.5,Hyderabad,DistName1,RetailerID13,3638.06
2526,25959,processed,02-07-2018 08:26,26145,processed,1,ProdName1549,136.57,64,136.57,Hyderabad,DistName3,RetailerID123,3638.06
2527,25959,processed,02-07-2018 08:26,26145,processed,2,ProdName1550,69.64,916,139.28,Hyderabad,DistName1,RetailerID91,3638.06
2528,25959,processed,02-07-2018 08:26,26145,processed,10,ProdName210,14.94,3276,149.4,Hyderabad,DistName1,RetailerID79,3638.06
2529,25959,processed,02-07-2018 08:26,26145,processed,2,ProdName1551,123.9,2419,247.8,Hyderabad,DistName3,RetailerID51,3638.06
2530,25959,processed,02-07-2018 08:26,26145,processed,1,ProdName1552,235.71,404,235.71,Hyderabad,DistName1,RetailerID1,3638.06
2531,25959,processed,02-07-2018 08:26,26145,processed,30,ProdName1553,82.86,5604,2485.8,Hyderabad,DistName1,RetailerID31,3638.06
2532,25957,processed,02-07-2018 07:29,26141,processed,2,ProdName1493,12.63,4370,25.26,Hyderabad,DistName1,RetailerID13,630.92
2533,25957,processed,02-07-2018 07:29,26141,processed,5,ProdName27,36.33,744,181.65,Hyderabad,DistName3,RetailerID123,630.92
2534,25957,processed,02-07-2018 07:29,26141,processed,2,ProdName1277,75,2304,150,Hyderabad,DistName8,RetailerID9,630.92
2535,25957,processed,02-07-2018 07:29,26141,processed,2,ProdName234,82.14,2582,164.28,Hyderabad,DistName8,RetailerID9,630.92
2536,25957,processed,02-07-2018 07:29,26141,processed,2,ProdName1554,35.71,5274,71.42,Hyderabad,DistName8,RetailerID9,630.92
2537,25955,processed,02-07-2018 07:19,26136,processed,2,ProdName682,175,823,350,Hyderabad,DistName3,RetailerID41,702.03
2538,25958,processed,02-07-2018 08:09,26143,processed,2,ProdName1555,38.57,2405,77.14,Hyderabad,DistName1,RetailerID186,1055.74
2539,25958,processed,02-07-2018 08:09,26143,processed,10,ProdName520,97.86,3129,978.6,Hyderabad,DistName3,RetailerID8,1055.74
2540,25959,processed,02-07-2018 08:26,26144,processed,1,ProdName1556,53.57,10130,53.57,Hyderabad,DistName3,RetailerID27,2522.34
2541,25959,processed,02-07-2018 08:26,26144,processed,6,ProdName1243,25.16,5487,150.96,Hyderabad,DistName3,RetailerID127,2522.34
2542,25959,processed,02-07-2018 08:26,26144,processed,11,ProdName1557,210.71,1082,2317.81,Hyderabad,DistName3,RetailerID131,2522.34
2543,25960,processed,02-07-2018 08:43,26148,processed,1,ProdName1558,54.29,7020,54.29,Hyderabad,DistName3,RetailerID77,427.16
2544,25960,processed,02-07-2018 08:43,26148,processed,3,ProdName1559,124.29,5916,372.87,Hyderabad,DistName1,RetailerID97,427.16
2545,25960,processed,02-07-2018 08:43,26147,processed,1,ProdName1560,66.38,3112,66.38,Hyderabad,DistName1,RetailerID16,313.52
2546,25960,processed,02-07-2018 08:43,26147,processed,1,ProdName1561,185.71,4489,185.71,Hyderabad,DistName3,RetailerID8,313.52
2547,25960,processed,02-07-2018 08:43,26147,processed,1,ProdName1562,61.43,5516,61.43,Hyderabad,DistName3,RetailerID37,313.52
2548,25961,processed,02-07-2018 10:00,26151,processed,2,ProdName1563,39.75,3474,79.5,Hyderabad,DistName1,RetailerID43,1711.79
2549,25961,processed,02-07-2018 10:00,26151,processed,1,ProdName1133,215.69,3999,215.69,Hyderabad,DistName1,RetailerID31,1711.79
2550,25961,processed,02-07-2018 10:00,26151,processed,1,ProdName1564,942.86,1753,942.86,Hyderabad,DistName1,RetailerID20,1711.79
2551,25961,processed,02-07-2018 10:00,26151,processed,3,ProdName418,60,5578,180,Hyderabad,DistName3,RetailerID34,1711.79
2552,25961,processed,02-07-2018 10:00,26151,processed,3,ProdName156,83.89,4172,251.67,Hyderabad,DistName1,RetailerID115,1711.79
2553,25961,processed,02-07-2018 10:00,26151,processed,1,ProdName715,42.07,3826,42.07,Hyderabad,DistName7,RetailerID207,1711.79
2554,25962,processed,02-07-2018 11:05,26154,processed,1,ProdName174,277.14,2557,277.14,Hyderabad,DistName3,RetailerID114,611.43
2555,25962,processed,02-07-2018 11:05,26154,processed,3,ProdName282,111.43,2622,334.29,Hyderabad,DistName3,RetailerID34,611.43
2556,25941,processed,02-06-2018 08:28,26112,processed,5,ProdName1094,11.47,4366,57.35,Hyderabad,DistName7,RetailerID112,406.97
2557,25963,processed,02-08-2018 02:57,26155,processed,2,ProdName1565,16.5,18629,33,Hyderabad,DistName3,RetailerID136,1448.5
2558,25963,processed,02-08-2018 02:57,26155,processed,1,ProdName1566,146.43,119,146.43,Hyderabad,DistName3,RetailerID35,1448.5
2559,25963,processed,02-08-2018 02:57,26155,processed,2,ProdName1567,130.23,2517,260.46,Hyderabad,DistName3,RetailerID34,1448.5
2560,25963,processed,02-08-2018 02:57,26155,processed,2,ProdName437,41.36,1220,82.72,Hyderabad,DistName1,RetailerID21,1448.5
2561,25963,processed,02-08-2018 02:57,26155,processed,1,ProdName1568,146.88,11747,146.88,Hyderabad,DistName3,RetailerID10,1448.5
2562,25963,processed,02-08-2018 02:57,26155,processed,1,ProdName1569,43.21,22234,43.21,Hyderabad,DistName3,RetailerID95,1448.5
2563,25963,processed,02-08-2018 02:57,26155,processed,6,ProdName156,83.89,4172,503.34,Hyderabad,DistName1,RetailerID115,1448.5
2564,25963,processed,02-08-2018 02:57,26155,processed,2,ProdName764,44.36,1918,88.72,Hyderabad,DistName1,RetailerID236,1448.5
2565,25963,processed,02-08-2018 02:57,26155,processed,2,ProdName32,71.87,6024,143.74,Hyderabad,DistName6,RetailerID55,1448.5
2566,25961,processed,02-07-2018 10:00,26153,processed,1,ProdName1570,53.57,14247,53.57,Hyderabad,DistName3,RetailerID34,199.79
2567,25963,processed,02-08-2018 02:57,26156,processed,4,ProdName1571,127,4268,508,Hyderabad,DistName7,RetailerID133,588.61
2568,25963,processed,02-08-2018 02:57,26156,processed,3,ProdName1572,11.63,4755,34.89,Hyderabad,DistName3,RetailerID110,588.61
2569,25963,processed,02-08-2018 02:57,26156,processed,2,ProdName552,22.86,969,45.72,Hyderabad,DistName1,RetailerID13,588.61
2570,25964,processed,02-08-2018 05:11,26157,processed,1,ProdName589,195.71,911,195.71,Hyderabad,DistName3,RetailerID101,3108.57
2571,25964,processed,02-08-2018 05:11,26157,processed,7,ProdName1277,75,2304,525,Hyderabad,DistName8,RetailerID9,3108.57
2572,25965,processed,02-08-2018 05:57,26158,processed,1,ProdName1573,48.2,7372,48.2,Hyderabad,DistName1,RetailerID115,48.2
2573,25960,processed,02-07-2018 08:43,26149,processed,2,ProdName1574,142.14,2599,284.28,Hyderabad,DistName1,RetailerID13,284.28
2574,25961,processed,02-07-2018 10:00,26152,processed,1,ProdName1575,119.29,711,119.29,Hyderabad,DistName1,RetailerID91,119.29
2575,25961,processed,02-07-2018 10:00,26153,processed,2,ProdName1576,28.57,12138,57.14,Hyderabad,DistName1,RetailerID13,199.79
2576,25961,processed,02-07-2018 10:00,26153,processed,1,ProdName1292,53.12,17162,53.12,Hyderabad,DistName1,RetailerID141,199.79
2577,25965,processed,02-08-2018 05:57,26160,rejected,2,ProdName1577,50,2486,100,Hyderabad,DistName2,RetailerID37,390.9
2578,26760,cancelled,03-12-2018 13:47,27739,cancelled,10,ProdName1578,112.86,1,1128.6,Hyderabad,DistName1,RetailerID153,1128.6
2579,25964,processed,02-08-2018 05:11,26157,processed,2,ProdName1166,37.93,3757,75.86,Hyderabad,DistName1,RetailerID79,3108.57
2580,25964,processed,02-08-2018 05:11,26157,processed,1,ProdName246,2312,652,2312,Hyderabad,DistName3,RetailerID27,3108.57
2581,25965,processed,02-08-2018 05:57,26161,processed,3,ProdName1579,37.8,1854,113.4,Hyderabad,DistName1,RetailerID186,959.15
2582,25965,processed,02-08-2018 05:57,26161,processed,3,ProdName1580,58.54,954,175.62,Hyderabad,DistName1,RetailerID85,959.15
2583,25965,processed,02-08-2018 05:57,26161,processed,2,ProdName126,53.29,612,106.58,Hyderabad,DistName3,RetailerID146,959.15
2584,25965,processed,02-08-2018 05:57,26161,processed,1,ProdName300,97.66,4337,97.66,Hyderabad,DistName3,RetailerID95,959.15
2585,25965,processed,02-08-2018 05:57,26161,processed,1,ProdName463,53.34,4825,53.34,Hyderabad,DistName3,RetailerID19,959.15
2586,25965,processed,02-08-2018 05:57,26161,processed,10,ProdName1581,11.61,2279,116.1,Hyderabad,DistName3,RetailerID214,959.15
2587,25966,processed,02-08-2018 06:40,26165,rejected,2,ProdName1582,110.81,23862,221.62,Hyderabad,DistName3,RetailerID95,221.62
2588,25969,processed,02-08-2018 08:19,26169,processed,12,ProdName205,26.4,NA,316.8,Hyderabad,DistName3,RetailerID34,711.13
2589,25967,processed,02-08-2018 07:18,26163,processed,1,ProdName1583,50,16541,50,Hyderabad,DistName1,RetailerID43,1180.17
2590,25967,processed,02-08-2018 07:18,26163,processed,2,ProdName1584,122.14,20493,244.28,Hyderabad,DistName1,RetailerID42,1180.17
2591,25967,processed,02-08-2018 07:18,26163,processed,6,ProdName1585,66.22,24998,397.32,Hyderabad,DistName1,RetailerID54,1180.17
2592,25967,processed,02-08-2018 07:18,26163,processed,2,ProdName652,87.86,1490,175.72,Hyderabad,DistName3,RetailerID101,1180.17
2593,25967,processed,02-08-2018 07:18,26163,processed,2,ProdName456,20.57,NA,41.14,Hyderabad,DistName3,RetailerID34,1180.17
2594,25967,processed,02-08-2018 07:18,26164,processed,6,ProdName179,35,2463,210,Hyderabad,DistName1,RetailerID74,2403.49
2595,25967,processed,02-08-2018 07:18,26164,processed,1,ProdName1286,83.93,1479,83.93,Hyderabad,DistName2,RetailerID5,2403.49
2596,25967,processed,02-08-2018 07:18,26164,processed,1,ProdName1586,76.14,2714,76.14,Hyderabad,DistName2,RetailerID5,2403.49
2597,25967,processed,02-08-2018 07:18,26164,processed,2,ProdName588,108.57,141,217.14,Hyderabad,DistName10,RetailerID130,2403.49
2598,25967,processed,02-08-2018 07:18,26164,processed,2,ProdName1587,70.18,964,140.36,Hyderabad,DistName3,RetailerID19,2403.49
2599,25967,processed,02-08-2018 07:18,26164,processed,1,ProdName413,111.43,4432,111.43,Hyderabad,DistName3,RetailerID4,2403.49
2600,25967,processed,02-08-2018 07:18,26164,processed,3,ProdName574,109.29,784,327.87,Hyderabad,DistName1,RetailerID36,2403.49
2601,25967,processed,02-08-2018 07:18,26164,processed,5,ProdName665,7.71,116,38.55,Hyderabad,DistName1,RetailerID13,2403.49
2602,25967,processed,02-08-2018 07:18,26164,processed,5,ProdName1588,92.86,4010,464.3,Hyderabad,DistName3,RetailerID64,2403.49
2603,25967,processed,02-08-2018 07:18,26164,processed,1,ProdName1589,80,3246,80,Hyderabad,DistName6,RetailerID9,2403.49
2604,25967,processed,02-08-2018 07:18,26164,processed,5,ProdName793,92.14,1797,460.7,Hyderabad,DistName3,RetailerID8,2403.49
2605,25967,processed,02-08-2018 07:18,26164,processed,3,ProdName614,51.43,1202,154.29,Hyderabad,DistName1,RetailerID21,2403.49
2606,25966,processed,02-08-2018 06:40,26166,processed,1,ProdName954,740.14,3524,740.14,Hyderabad,DistName1,RetailerID115,903.72
2607,25966,processed,02-08-2018 06:40,26166,processed,2,ProdName1590,81.79,4600,163.58,Hyderabad,DistName3,RetailerID37,903.72
2608,25968,processed,02-08-2018 07:58,26167,processed,6,ProdName1591,167.5,2232,1005,Hyderabad,DistName3,RetailerID37,1416.57
2609,25968,processed,02-08-2018 07:58,26167,processed,1,ProdName1053,248.57,6491,248.57,Hyderabad,DistName1,RetailerID21,1416.57
2610,25968,processed,02-08-2018 07:58,26167,processed,2,ProdName1592,66.07,10153,132.14,Hyderabad,DistName1,RetailerID91,1416.57
2611,25968,processed,02-08-2018 07:58,26167,processed,1,ProdName1593,30.86,11187,30.86,Hyderabad,DistName3,RetailerID33,1416.57
2612,25965,processed,02-08-2018 05:57,26160,rejected,5,ProdName1594,58.18,NA,290.9,Hyderabad,DistName1,RetailerID122,390.9
2613,25968,processed,02-08-2018 07:58,26168,processed,1,ProdName1595,72.96,810,72.96,Hyderabad,DistName3,RetailerID49,720.81
2614,25968,processed,02-08-2018 07:58,26168,processed,2,ProdName174,277.14,2557,554.28,Hyderabad,DistName3,RetailerID114,720.81
2615,25971,processed,02-08-2018 08:38,26173,processed,1,ProdName1596,442.5,1266,442.5,Hyderabad,DistName1,RetailerID79,667.72
2616,25971,processed,02-08-2018 08:38,26173,processed,2,ProdName1597,72.86,2705,145.72,Hyderabad,DistName3,RetailerID77,667.72
2617,25969,processed,02-08-2018 08:19,26170,processed,1,ProdName208,48.57,2,48.57,Hyderabad,DistName3,RetailerID29,625.29
2618,25969,processed,02-08-2018 08:19,26170,processed,1,ProdName1598,53.57,741,53.57,Hyderabad,DistName3,RetailerID49,625.29
2619,25969,processed,02-08-2018 08:19,26170,processed,5,ProdName1599,104.63,886,523.15,Hyderabad,DistName3,RetailerID90,625.29
2620,25969,processed,02-08-2018 08:19,26169,processed,2,ProdName525,31.32,1117,62.64,Hyderabad,DistName1,RetailerID17,711.13
2621,25969,processed,02-08-2018 08:19,26169,processed,2,ProdName967,27.84,13997,55.68,Hyderabad,DistName3,RetailerID34,711.13
2622,25967,processed,02-08-2018 07:18,26163,processed,3,ProdName1600,90.57,NA,271.71,Hyderabad,DistName3,RetailerID95,1180.17
2623,25969,processed,02-08-2018 08:19,26169,processed,1,ProdName1601,95,25199,95,Hyderabad,DistName3,RetailerID34,711.13
2624,25969,processed,02-08-2018 08:19,26169,processed,1,ProdName803,154.29,21986,154.29,Hyderabad,DistName1,RetailerID122,711.13
2625,25965,processed,02-08-2018 05:57,26161,processed,5,ProdName925,59.29,5511,296.45,Hyderabad,DistName1,RetailerID20,959.15
2626,25970,processed,02-08-2018 08:36,26172,processed,10,ProdName1602,24.35,2289,243.5,Hyderabad,DistName3,RetailerID214,689.95
2627,25967,processed,02-08-2018 07:18,26164,processed,1,ProdName1603,38.78,NA,38.78,Hyderabad,DistName9,RetailerID81,2403.49
2628,25972,processed,02-08-2018 08:43,26175,processed,2,ProdName1604,72.14,2680,144.28,Hyderabad,DistName4,RetailerID98,265.28
2629,25972,processed,02-08-2018 08:43,26175,processed,2,ProdName1605,60.5,913,121,Hyderabad,DistName3,RetailerID10,265.28
2630,26123,rejected,2/16/2018 5:13,26472,rejected,2,ProdName1606,125.71,6023,251.42,Hyderabad,DistName3,RetailerID8,628.26
2631,26123,rejected,2/16/2018 5:13,26472,rejected,1,ProdName1607,48.13,8902,48.13,Hyderabad,DistName6,RetailerID55,628.26
2632,26123,rejected,2/16/2018 5:13,26472,rejected,3,ProdName1608,50.28,9381,150.84,Hyderabad,DistName3,RetailerID37,628.26
2633,26123,rejected,2/16/2018 5:13,26472,rejected,3,ProdName1609,59.29,14878,177.87,Hyderabad,DistName2,RetailerID50,628.26
2634,26124,processed,2/16/2018 5:14,26474,processed,1,ProdName395,119.64,29,119.64,Hyderabad,DistName5,RetailerID119,1305.51
2635,26124,processed,2/16/2018 5:14,26474,processed,3,ProdName1610,37.43,17001,112.29,Hyderabad,DistName1,RetailerID85,1305.51
2636,26124,processed,2/16/2018 5:14,26474,processed,3,ProdName1222,56.43,2200,169.29,Hyderabad,DistName3,RetailerID77,1305.51
2637,26124,processed,2/16/2018 5:14,26474,processed,3,ProdName1611,32.86,3716,98.58,Hyderabad,DistName1,RetailerID21,1305.51
2638,26124,processed,2/16/2018 5:14,26474,processed,3,ProdName214,67.96,2028,203.88,Hyderabad,DistName1,RetailerID13,1305.51
2639,26124,processed,2/16/2018 5:14,26474,processed,2,ProdName773,89.29,322,178.58,Hyderabad,DistName3,RetailerID183,1305.51
2640,26124,processed,2/16/2018 5:14,26474,processed,5,ProdName242,27.14,2896,135.7,Hyderabad,DistName3,RetailerID77,1305.51
2641,26124,processed,2/16/2018 5:14,26474,processed,1,ProdName117,111.42,30,111.42,Hyderabad,DistName5,RetailerID119,1305.51
2642,26124,processed,2/16/2018 5:14,26474,processed,3,ProdName917,58.71,1130,176.13,Hyderabad,DistName3,RetailerID8,1305.51
2643,26122,processed,2/16/2018 5:08,26471,processed,2,ProdName649,49.29,2139,98.58,Hyderabad,DistName3,RetailerID77,883.8
2644,26122,processed,2/16/2018 5:08,26471,processed,3,ProdName1612,196.07,3019,588.21,Hyderabad,DistName1,RetailerID97,883.8
2645,26122,processed,2/16/2018 5:08,26471,processed,2,ProdName204,42.97,890,85.94,Hyderabad,DistName3,RetailerID90,883.8
2646,26122,processed,2/16/2018 5:08,26471,processed,1,ProdName786,91.43,1153,91.43,Hyderabad,DistName8,RetailerID9,883.8
2647,26122,processed,2/16/2018 5:08,26471,processed,2,ProdName1613,9.82,901,19.64,Hyderabad,DistName1,RetailerID13,883.8
2648,26139,delivered,2/16/2018 8:22,26507,delivered,10,ProdName811,17.56,31599,175.6,Gurugram,DistName1,RetailerID42,540
2649,26139,delivered,2/16/2018 8:22,26507,delivered,2,ProdName1614,51.07,31932,102.14,Gurugram,DistName3,RetailerID146,540
2650,26126,processed,2/16/2018 6:00,26489,processed,1,ProdName496,114.11,2241,114.11,Hyderabad,DistName3,RetailerID37,215.32
2651,26137,processed,2/16/2018 7:49,26502,processed,4,ProdName1615,146.48,472,585.92,Hyderabad,DistName1,RetailerID91,585.92
2652,26138,processed,2/16/2018 8:06,26504,processed,3,ProdName119,157.69,109,473.07,Hyderabad,DistName3,RetailerID78,687.35
2653,26132,processed,2/16/2018 7:34,26495,processed,10,ProdName429,56.43,1542,564.3,Hyderabad,DistName3,RetailerID101,1031.02
2654,26132,processed,2/16/2018 7:34,26495,processed,2,ProdName556,69.29,2633,138.58,Hyderabad,DistName6,RetailerID100,1031.02
2655,26133,processed,2/16/2018 7:39,26512,processed,3,ProdName1616,195,3900,585,Hyderabad,DistName3,RetailerID37,610.35
2656,26133,processed,2/16/2018 7:39,26512,processed,3,ProdName235,8.45,1217,25.35,Hyderabad,DistName1,RetailerID81,610.35
2657,26130,processed,2/16/2018 7:29,26511,processed,1,ProdName1617,116.43,2964,116.43,Hyderabad,DistName1,RetailerID13,1366.12
2658,26130,processed,2/16/2018 7:29,26511,processed,2,ProdName198,76.86,3586,153.72,Hyderabad,DistName3,RetailerID34,1366.12
2659,26130,processed,2/16/2018 7:29,26511,processed,3,ProdName253,12.86,1564,38.58,Hyderabad,DistName1,RetailerID68,1366.12
2660,26130,processed,2/16/2018 7:29,26511,processed,2,ProdName490,31.93,13957,63.86,Hyderabad,DistName1,RetailerID137,1366.12
2661,26130,processed,2/16/2018 7:29,26511,processed,3,ProdName326,25.72,2485,77.16,Hyderabad,DistName2,RetailerID37,1366.12
2662,26130,processed,2/16/2018 7:29,26511,processed,1,ProdName303,50,2513,50,Hyderabad,DistName3,RetailerID37,1366.12
2663,26130,processed,2/16/2018 7:29,26511,processed,2,ProdName1618,68.63,1196,137.26,Hyderabad,DistName1,RetailerID149,1366.12
2664,26130,processed,2/16/2018 7:29,26511,processed,3,ProdName1619,27.36,16355,82.08,Hyderabad,DistName1,RetailerID42,1366.12
2665,26130,processed,2/16/2018 7:29,26511,processed,2,ProdName927,40.36,1165,80.72,Hyderabad,DistName1,RetailerID42,1366.12
2666,26130,processed,2/16/2018 7:29,26511,processed,1,ProdName1620,26.25,5782,26.25,Hyderabad,DistName3,RetailerID41,1366.12
2667,26130,processed,2/16/2018 7:29,26511,processed,2,ProdName339,48.22,2189,96.44,Hyderabad,DistName3,RetailerID101,1366.12
2668,26130,processed,2/16/2018 7:29,26511,processed,1,ProdName142,110.71,2706,110.71,Hyderabad,DistName2,RetailerID37,1366.12
2669,26130,processed,2/16/2018 7:29,26511,processed,1,ProdName818,101.7,1731,101.7,Hyderabad,DistName7,RetailerID205,1366.12
2670,26133,processed,2/16/2018 7:39,26497,processed,5,ProdName661,23.86,5223,119.3,Hyderabad,DistName1,RetailerID79,515.01
2671,26130,processed,2/16/2018 7:29,26493,processed,1,ProdName1400,27.92,4810,27.92,Hyderabad,DistName3,RetailerID101,786.78
2672,26130,processed,2/16/2018 7:29,26493,processed,2,ProdName1621,20.49,1248,40.98,Hyderabad,DistName1,RetailerID13,786.78
2673,26141,cancelled,2/16/2018 9:06,26514,cancelled,2,ProdName1622,53.57,28344,107.14,Gurugram,DistName3,RetailerID95,107.14
2674,26142,Partially Delivered,2/16/2018 10:25,26515,cancelled,3,ProdName1623,44.05,31417,132.15,Gurugram,DistName3,RetailerID95,132.15
2675,26142,Partially Delivered,2/16/2018 10:25,26516,delivered,3,ProdName1624,202.7,27173,608.1,Gurugram,DistName3,RetailerID37,1105
2676,26138,processed,2/16/2018 8:06,26503,processed,2,ProdName477,45.66,3839,91.32,Hyderabad,DistName3,RetailerID164,517.51
2677,26140,processed,2/16/2018 8:30,26508,processed,2,ProdName1625,67.8,8696,135.6,Hyderabad,DistName1,RetailerID13,2402.17
2678,26140,processed,2/16/2018 8:30,26508,processed,2,ProdName1626,86.86,4823,173.72,Hyderabad,DistName3,RetailerID35,2402.17
2679,26140,processed,2/16/2018 8:30,26508,processed,10,ProdName490,31.93,13957,319.3,Hyderabad,DistName1,RetailerID137,2402.17
2680,26140,processed,2/16/2018 8:30,26508,processed,10,ProdName554,33.88,4086,338.8,Hyderabad,DistName3,RetailerID44,2402.17
2681,26140,processed,2/16/2018 8:30,26508,processed,2,ProdName1627,99.64,952,199.28,Hyderabad,DistName3,RetailerID77,2402.17
2682,26140,processed,2/16/2018 8:30,26508,processed,10,ProdName404,7.14,2657,71.4,Hyderabad,DistName1,RetailerID13,2402.17
2683,26140,processed,2/16/2018 8:30,26508,processed,2,ProdName311,61.29,1703,122.58,Hyderabad,DistName3,RetailerID61,2402.17
2684,26140,processed,2/16/2018 8:30,26508,processed,2,ProdName1423,38.39,1896,76.78,Hyderabad,DistName3,RetailerID34,2402.17
2685,26140,processed,2/16/2018 8:30,26508,processed,2,ProdName862,149.23,4191,298.46,Hyderabad,DistName3,RetailerID95,2402.17
2686,26140,processed,2/16/2018 8:30,26508,processed,3,ProdName1628,59.29,5559,177.87,Hyderabad,DistName3,RetailerID24,2402.17
2687,26124,processed,2/16/2018 5:14,26473,processed,1,ProdName1629,89.3,9220,89.3,Hyderabad,DistName3,RetailerID34,381.21
2688,26124,processed,2/16/2018 5:14,26473,processed,3,ProdName1630,22.66,18666,67.98,Hyderabad,DistName1,RetailerID36,381.21
2689,26124,processed,2/16/2018 5:14,26473,processed,1,ProdName1384,223.93,14385,223.93,Hyderabad,DistName1,RetailerID31,381.21
2690,26169,delivered,2/19/2018 6:08,26575,delivered,3,ProdName1631,214.29,28734,642.87,Gurugram,DistName3,RetailerID95,846
2691,25968,processed,02-08-2018 07:58,26168,processed,1,ProdName1632,93.57,979,93.57,Hyderabad,DistName3,RetailerID101,720.81
2692,25972,processed,02-08-2018 08:43,26176,rejected,2,ProdName1633,65.85,20261,131.7,Hyderabad,DistName7,RetailerID133,131.7
2693,25971,processed,02-08-2018 08:38,26173,processed,2,ProdName1563,39.75,3474,79.5,Hyderabad,DistName1,RetailerID43,667.72
2694,25972,processed,02-08-2018 08:43,26177,processed,2,ProdName1536,192.14,5814,384.28,Hyderabad,DistName1,RetailerID21,384.28
2695,25970,processed,02-08-2018 08:36,26178,rejected,3,ProdName490,31.93,13957,95.79,Hyderabad,DistName1,RetailerID137,584.62
2696,25970,processed,02-08-2018 08:36,26178,rejected,5,ProdName1634,4.44,20070,22.2,Hyderabad,DistName1,RetailerID36,584.62
2697,25970,processed,02-08-2018 08:36,26178,rejected,2,ProdName1635,50,10492,100,Hyderabad,DistName1,RetailerID137,584.62
2698,25970,processed,02-08-2018 08:36,26178,rejected,4,ProdName462,75,19906,300,Hyderabad,DistName3,RetailerID37,584.62
2699,25970,processed,02-08-2018 08:36,26178,rejected,3,ProdName1636,22.21,8390,66.63,Hyderabad,DistName6,RetailerID9,584.62
2700,25970,processed,02-08-2018 08:36,26179,cancelled,2,ProdName132,60.71,1045,121.42,Hyderabad,DistName1,RetailerID109,121.42
2701,25974,processed,02-09-2018 04:53,26181,rejected,4,ProdName466,23,2780,92,Hyderabad,DistName1,RetailerID42,92
2702,25977,processed,02-09-2018 05:57,26187,processed,3,ProdName1637,54.24,NA,162.72,Hyderabad,DistName1,RetailerID16,958.5
2703,25969,processed,02-08-2018 08:19,26169,processed,2,ProdName1638,13.36,NA,26.72,Hyderabad,DistName3,RetailerID34,711.13
2704,25976,processed,02-09-2018 05:23,26185,processed,1,ProdName1639,206.07,NA,206.07,Hyderabad,DistName6,RetailerID55,3990.28
2705,25948,processed,02-07-2018 05:52,26138,processed,2,ProdName40,88.14,1688,176.28,Hyderabad,DistName3,RetailerID63,300.57
2706,25973,processed,02-09-2018 04:40,26180,processed,12,ProdName419,184.5,3810,2214,Hyderabad,DistName6,RetailerID132,4839
2707,25977,processed,02-09-2018 05:57,26187,processed,3,ProdName1640,73.57,4493,220.71,Hyderabad,DistName3,RetailerID37,958.5
2708,25977,processed,02-09-2018 05:57,26187,processed,1,ProdName1641,132.1,3490,132.1,Hyderabad,DistName3,RetailerID34,958.5
2709,25977,processed,02-09-2018 05:57,26187,processed,1,ProdName733,121.4,2862,121.4,Hyderabad,DistName3,RetailerID35,958.5
2710,25977,processed,02-09-2018 05:57,26187,processed,1,ProdName521,21,5521,21,Hyderabad,DistName1,RetailerID1,958.5
2711,25977,processed,02-09-2018 05:57,26187,processed,2,ProdName40,88.14,1688,176.28,Hyderabad,DistName3,RetailerID63,958.5
2712,25976,processed,02-09-2018 05:23,26186,processed,2,ProdName482,87.86,4237,175.72,Hyderabad,DistName3,RetailerID101,2521.64
2713,25976,processed,02-09-2018 05:23,26186,processed,6,ProdName1642,67.74,1915,406.44,Hyderabad,DistName1,RetailerID54,2521.64
2714,25976,processed,02-09-2018 05:23,26186,processed,1,ProdName1643,201.46,94,201.46,Hyderabad,DistName1,RetailerID137,2521.64
2715,25976,processed,02-09-2018 05:23,26186,processed,2,ProdName1644,29.86,3350,59.72,Hyderabad,DistName3,RetailerID35,2521.64
2716,25976,processed,02-09-2018 05:23,26186,processed,1,ProdName1119,66.78,2969,66.78,Hyderabad,DistName6,RetailerID55,2521.64
2717,25976,processed,02-09-2018 05:23,26186,processed,1,ProdName1645,156.25,3542,156.25,Hyderabad,DistName3,RetailerID101,2521.64
2718,25976,processed,02-09-2018 05:23,26186,processed,2,ProdName460,112.56,622,225.12,Hyderabad,DistName1,RetailerID13,2521.64
2719,25976,processed,02-09-2018 05:23,26186,processed,1,ProdName129,75.62,2690,75.62,Hyderabad,DistName3,RetailerID148,2521.64
2720,25976,processed,02-09-2018 05:23,26186,processed,1,ProdName1646,505.32,1417,505.32,Hyderabad,DistName4,RetailerID139,2521.64
2721,25975,processed,02-09-2018 05:19,26184,processed,1,ProdName199,119.92,2468,119.92,Hyderabad,DistName1,RetailerID79,1218.08
2722,25975,processed,02-09-2018 05:19,26184,processed,2,ProdName128,135.28,3211,270.56,Hyderabad,DistName1,RetailerID137,1218.08
2723,25975,processed,02-09-2018 05:19,26184,processed,2,ProdName1231,168.53,5800,337.06,Hyderabad,DistName7,RetailerID81,1218.08
